name,star,review,response,review 
BRANCA NADEGE,5 stars,,0,Prise en charge très agréable avec un bon contact humain de la part de la thérapeute
BRANCA NADEGE,5 stars,,0,"Prise en charge très agréable, docteur souriant. Respect du patient"
BRANCA NADEGE,5 stars,,0,"Très compétente, avec le sens de l'humour et la rigueur professionnelle qui va avec"
BRANCA NADEGE,5 stars,,0,"Dr Branca et son équipe juste SUPER
Je vous conseille vivement 👍🏼 …"
BRANCA NADEGE,5 stars,,0,Très professionnel avec des explications claires et précises sur les soins à effectuer
BRANCA NADEGE,5 stars,,0,"Efficace rapide souriante, rien à dire.
Tip top."
BRANCA NADEGE,5 stars,,0,Douce et compétente . Excellente professionnelle
BRANCA NADEGE,5 stars,,0,Dentiste et personnel agréable. Et ponctuel.
BRANCA NADEGE,5 stars,,0,
BRANCA NADEGE,1 star,,0,
FLAUS GREGOIRE,5 stars,,1,"J'ai récemment eu un éclaircissement dentaire et je ne pourrais être plus satisfait de mon expérience chez ce dentiste. Un accueil souriant dès mon arrivée, et le service était d'une qualité exceptionnelle. Le docteur Flauss était très à l'écoute de mes besoins et a pris le temps d'expliquer chaque étape du processus. Je recommande vivement ce cabinet dentaire à quiconque recherche des soins de qualité."
FLAUS GREGOIRE,5 stars,,0,"Docteur Flaus et son personnel très accueillant, sympathique et à l'écoute. Un cabinet moderne, bien équipé et super propre.
Il a pris le temps de m'écouter, me faire un diagnostic avec beaucoup de professionnalisme et me soigner dès la première consultation. Il m'a fait revivre une dent où certains dentistes de garde que j'avais consulté avant, me disaient de la faire enlever parce que ce n'était pas possible de la traiter.
Je vous recommande vivement le docteur Flaus."
FLAUS GREGOIRE,5 stars,,0,Excellent dentiste ! Professionnel et attentionné envers ses patients. J'ai subi un contrôle la semaine dernière et il a détecté énormément de problèmes dont j'ignorais l'existence. J'ai commencé les traitements aujourd'hui et je suis très satisfait.
FLAUS GREGOIRE,5 stars,,0,"Un dentiste qui a changé ma vie ! Il a mis fin à un complexe de toujours en me proposant la pose de facettes. Professionnel et très consciencieux, nous avons eu plusieurs rendez vous sur plusieurs mois pour mettre tout cela en place et choisir, ensemble, la meilleure forme, la meilleure teinte etc.
Le résultat est au delà de mes attentes, le travail est parfait.
Aucune surprise : je n'ai pas payé un centime en plus que prévu sur le devis.
Aussi, l'hygiène est irréprochable !

En plus de cela il a été très arrangeant pour adapter mes horaires et jour de rdv (n'étant plus dans la région).
Sa compagne partageant le même cabinet est du même professionnalisme, Si vous cherchez un dentiste a l'écoute et doux je vous conseil ce cabinet les yeux fermés !!
Merci encore 🙏"
FLAUS GREGOIRE,5 stars,,0,"Le Dr Flaus m'a reçue en urgence entre midi et deux le jour même de mon appel. Je n'étais pas encore cliente chez lui. Je lui en suis vraiment reconnaissante car je n'aurais pas pu tenir quelques jours de plus sans traitement. Il m'a reçue à nouveau 10 jours après le traitement pour un contrôle.
Le cabinet est bien situé, les locaux sont propres, le Dr Flaus est très professionnel et sympathique. Mes compliments également à sa collègue qui m'a gentiment accueillie.
Je reviendrai donc ici pour les prochains contrôles.
Merci encore pour vos soins."
FLAUS GREGOIRE,2 stars,,0,"Docteur professionnel et sympathique, locaux propres et modernes. En revanche, ne propose qu’un seul devis (avec honoraires libres, donc honoraires du dentiste).
Attention, il est obligatoire de proposer un devis 100% santé (100% remboursé). Ce qui n’a pas été le cas ici. C’est assez limite de profiter de la « non connaissance » des patients à ce sujet… dommage.
Pour les futurs patients, je vous conseille vivement de demander le devis 100% santé car c’est obligatoire. :)"
FLAUS GREGOIRE,1 star,,0,"A refusé de me poser des implants car souhaite faire un projet sur mes dents (money, money !!!)Jai  tardé à mettre ce commentaire car j’attendais ce jour où j’ai  pu mettre mes implants et mes couronnes chez un dentiste à Besançon. J’ai un sourire parfait, j’ai fais des allers retours de très loin pour venir faire des implants et après plusieurs rdv, ils veulent me greffer des gencives, mettre des facettes, etc à en oublier la demande initiale du patient. Pour des nouveaux dentistes chercher l’argent auprès de patients vous n’irez pas loin. Et en plus ils m’ont facturé des photos pour leur projet d’esthétique. Ne dites pas que vous êtes dentiste dites que vous faites de l’esthétique pour les gens qui en ont les moyens. À fuir."
FLAUS GREGOIRE,5 stars,,0,"Agréable, sérieux, de bons conseils, accueil parfait, travail impeccable, du moins me concernant.
Cabinet très sobre, moderne, en résumé, au global une très bonne adresse."
FLAUS GREGOIRE,5 stars,,0,"J’ai été reçue  en urgence par le docteur FLAUS  et j’en suis très satisfaite , Il a immédiatement diagnostiqué le problème et m’a soigné.
Le cabinet est impeccable, le personnel est accueillant ,je recommande vivement+++"
FLAUS GREGOIRE,1 star,,0,"L’accueil et le medcin désagréable, aucune politesse"
FLAUS GREGOIRE,5 stars,,0,Je recommande très pro !
FLAUS GREGOIRE,5 stars,,0,Je recommande vivement ce dentiste
FLAUS GREGOIRE,5 stars,,0,
FLAUS GREGOIRE,5 stars,,0,
KUNNEMANN PIERRE,1 star,,0,"Très déçue.... Dr Kunnemann est le dentiste de famille depuis plusieurs années.
Il y a maintenant 2 ans, je me suis rendue chez lui pour des douleurs et saignements aux gencives. Rien d'alarmant pour lui, il me conseille de changer de dentifrice et d'en prendre un pour gencives sensibles, ce que je fais. Les douleurs et saignements perdurent, je retourne le voir 2 fois dans le même mois. À la fin, il fini par me dire que je peux aller chez n'importe quel dentiste, personne ne pourra rien faire en affirmant CONNAÎTRE SON TRAVAIL. Aujourd'hui je me suis rendue chez un autre dentiste et verdict.... J'ai les os de la mâchoire qui commencent à fondre ce qui provoque la perte de dents avec le temps !!!"
KUNNEMANN PIERRE,5 stars,,0,"Dentiste à l'écoute, on se sent bien chez lui. Pourtant je n'aime pas y aller, chez le dentiste 😏 …"
KUNNEMANN PIERRE,5 stars,,0,"Un professionnel très gentil et accueillant, seul petit bémol c'est qu'il y a pas de secrétaire mais celui-ci gère très bien tout de même."
KUNNEMANN PIERRE,5 stars,,0,"Très professionnel, une prise en charge rapide, à l'écoute.
Ayant vraiment peur du dentiste
Il a su me rassurer et m'as soigner sans douleur
Merci beaucoup !!"
KUNNEMANN PIERRE,5 stars,,0,"Dentiste tres atypique humainement mais justement tres humain et qui exécute un travail propre, conforme et juste, merci docteur pour tout !!!"
KUNNEMANN PIERRE,5 stars,,0,"Très professionnel, agréable, le tout avec une pointe d’humour. Super dentiste, je recommande !"
KUNNEMANN PIERRE,1 star,,0,"un homme sans coeur et tres hautain.il a refuser de soigner mon fils invalide de 15 ans,pour un papier de cmu..monsieur ne travaille pas avec ceux qui on la cmu..mon fils en a pleurer..je deconseille."
KUNNEMANN PIERRE,5 stars,,0,Super dentiste je le conseille vivement explique très bien les choses.
KUNNEMANN PIERRE,5 stars,,0,Satisfait depuis de nombreuses années des prestations du Dr. Kunnemann. Très professionnel.
KUNNEMANN PIERRE,5 stars,,0,Super dentiste 👌 …
KUNNEMANN PIERRE,1 star,,0,Un vrai charlatan pas très professionnel
KUNNEMANN PIERRE,5 stars,,0,
KUNNEMANN PIERRE,5 stars,,0,
KUNNEMANN PIERRE,5 stars,,0,
KUNNEMANN PIERRE,5 stars,,0,
HASSID JACQUES,5 stars,,0,"Le Docteur Hassid que je connais depuis plus de 10 ans et pendant cette période j'ai eu 8 implants , c'est un professionnel d'exception.
De plus très sympathique. Je vous le recommande.  Jean Gsell"
HASSID JACQUES,5 stars,,0,"Je recommande vivement ce cabinet !

Dr Hassid, m'a posé un implant dentaire en juillet dernier, après avoir hésité longtemps par peur.

J'ai été accompagné par Dr Hassid et son équipe, pleine de bienveillance, à l'écoute, très précis dans ses explications et ses gestes, le cabinet et extrêmement bien tenu, l'accueil adorable, prise de rendez-vous rapide, suivi excellent.

Merci à vous,"
HASSID JACQUES,5 stars,,0,"Je suis très satisfaite des soins du Dr Hassid. J'ai beaucoup apprécié son écoute, son calme face à des situations complexes et son professionnalisme. Un cabinet à la pointe des technologies, avec une équipe bienveillante. J'ai également apprécié son suivi post opératoire. Je recommande vivement ce praticien de Colmar."
HASSID JACQUES,5 stars,,0,"Un grand Merci au Dr Hassid pour sa grande compétence. Tout était parfait, les explications étaient claires, aucune douleur pendant l'intervention, ni après. Et un petit coup de fil post-opératoire pour savoir si tout allait bien. Je remercie aussi son assistante pour son professionnalisme. C'est une personne chaleureuse et souriante. Je recommande vivement ce cabinet."
HASSID JACQUES,5 stars,,0,"Mr Hassid est une personne de qualité je le recommande vivement .
Il prend le temps avant vous explique ce qui est possible de faire. Tout au long des soins une personne calme professionnel à l'écoute du patient . Pouvoir re manger sans soucis avec confort que du bonheur , encore merci et son équipe au top ."
HASSID JACQUES,5 stars,,0,"Cabinet moderne ! Accueil et mise en confiance sont les maîtres mots. Avec le docteur Hassid, il y a un  vrai partage pour rassurer le patient.  Avant  de commencer les soins, il prend le temps de bien vous expliquer la situation tout en vous donnant les différentes options possibles. Le travail est fait pour maîtriser au maximum la douleur, ce qui est très appréciable pour les personnes qui ont  la crainte comme moi du dentiste."
HASSID JACQUES,5 stars,,0,"Nous sommes allés pour la première fois chez le Docteur Hassid avec mon petit garçon .
Une première visite qui m’a réconcilié avec le dentiste . Un accueil irréprochable à la fois cordial et bienveillant . Un professionnalisme hors pair . Une équipe à l’image du docteur Hassid . Je recommande vivement ce cabinet dentaire ."
HASSID JACQUES,5 stars,,0,"J'ai découvert Docteur Hassid par le ""bouche à oreille"", je remercie encore les personnes qui me l'ont conseillé.
Patiente depuis plusieurs années pour de sérieux problèmes de paradontie, il a su me rassurer, me soigner prouvant un réel professionnalisme.
J'apprécie sa grande compétence, son écoute et surtout sa gentillesse qui m'a été d'un grand soutien dans des moments difficiles...
Les tarifs sont corrects, à l'identique de ceux pratiqués ailleurs.
Je conseille vivement ce médecin et son équipe toujours souriante et serviable qui seront vous rassurer...
Allez-y les yeux fermés, ils seront répondre à toutes vos attentes."
HASSID JACQUES,5 stars,,0,"Suite à un déménagement sur Colmar nous avons cherché un nouveau dentiste. Le bouche à oreille nous a conseillé le Dr Hassid.
Nous sommes très satisfait de ses prestations, tant sur la qualité des soins que sur les conseils. Côté tarifs, rien à redire, cohérent par rapport aux prestations et aux équipements utilisés, dental scan de dernière génération notamment."
HASSID JACQUES,1 star,,0,"Hasside Jacques chirurgien   incompétent  menteurs , escroc de seconde zones , incapables d'effectuer des geste les plus primitives !  Mais un très bon commercial , pour gonflé la notes  et le chiffre d'affaire du cabinet .
venue pour un serrage et un contrôle de ma prothèse vissé   sur implant de la maintenance basique , monsieur hasside Jacques m'indique  qu'il doit se protège !!! de quoi , lui même ne le sait pas .... de suites avent même que je lui expose mes soucis sur ma prothèse , monsieur hasside Jacques demande a son assistante de me réalisé une radiologie panoramiques , ( vraiment pas de chance ) l'assistante ne savais pas comment fonctionne l'appareil de radiologie , après 20minutes d'attente dans la position du supplice  , deux assistante en plus de monsieur hasside  on enfin trouvé ou appuyer sur l'écran moniteur , quel professionnalisme ???   Après cette  aventure , il réalise une empreinte sur ma prothèse , la encore je comprend pas la nécessité ? , me propose de  réalisé une gouttière haute et base , se que je refuse immédiatement .   résultats  120€ de douloureuses non remboursé  , soulagé de 120€ je repars de son cabinet avec les même problème ..
Après m'avoir informé qu'il me rappelle Part TEL  dans les prochain jour  .
plus rien ?   plus de nouvelle du chirurgien  hasside Jacques .
Après 6 semaines d'attente  j'ai appelé a son cabinet  pour le joindre , sans aucuns succès  , il se défile en se  cachant derrière son assistante téléphonique , quelle professionnalisme  monsieur hassid Jacques un chirurgien dévoué et a l'écoute de ses clients

ATTENTION ..
Je vous invite a fuir se minables escrocs , a vaut risque et péril ."
HASSID JACQUES,5 stars,,0,"Mr Hassid Jacques est accueillant et très sympathique. Je le recommande vivement, il est très avenant et surtout très  très compétant. Sont personnels est d'une extrême gentillesse.                                   Cabinet à recommander."
HASSID JACQUES,5 stars,,0,"Recommandé par mon dentiste pour un bilan parodontal, et très satisfaite, je suis très anxieuse et il a été d une extreme gentillesse, très a l ecoute, très patient et qui a repondu à toute mes questions. Le personnel d'accueil tres gentil qui arrive à s'adapter  aux clients."
HASSID JACQUES,5 stars,,0,"Docteur Hassid arrangeant et sympathique, je recommande vivement. Un expert de l’implant dentaire."
HASSID JACQUES,5 stars,,0,"Accueil excellent, très bonne prise en charge, explications très complètes et travail très bien réalisé"
HASSID JACQUES,5 stars,,0,"Dentiste chaleureux et compétent, cabinet très beau, à recommander!"
HASSID JACQUES,5 stars,,0,Très bon dentiste ! Des doigts de fée !
HASSID JACQUES,4 stars,,0,Super personnes compétentes
HASSID JACQUES,1 star,,0,"RAPPELLE !!! .
A FUIR ......Fuir ....... au plus Vite ."
HASSID JACQUES,5 stars,,0,Même pas mal 😀 …
HASSID JACQUES,5 stars,,0,
HASSID JACQUES,4 stars,,0,
HASSID JACQUES,5 stars,,0,
HASSID JACQUES,5 stars,,0,
HASSID JACQUES,5 stars,,0,
KARAM ELIAS,5 stars,,0,"j'ai été opérée des dents de sagesses du bas et franchement c'était une très bonne expérience j'avais énormément peur de me faire opérée des dents de sagesses mais finalement je n'aurais pas espéré mieux. La prise en charge a été très rapide et en moins d'un mois j'ai été débarrassé de ces dents, aucune complication majeure, pas de bleu en 4j j'arrivais de nouveau a manger. Le docteur Karam et son assistante ont été à l'écoute et donnent de bon conseils. Rien à dire !"
KARAM ELIAS,1 star,,0,"Je me suis fait enlever 2 dents de sagesse par lui. Inadmissible, rappelé vous que c'est à lui de vous donner un arrêt de travail et pas à votre médecin généraliste.
Elias Karam ne donne aucun arrêt de travail, même pour le jour même alors qu'après une anesthésie même local on est K-O et que les médicaments donnés déconseille de conduire après leurs prises.
J'ai eu extrêmement mal pendant 5 jours, lorsque je suis retournée le voir il a complétement nié le fait que l'on puisse avoir si mal aussi longtemps soit dis en ""jamais personne n'a eu mal plus d'un jour"". J'ai du bataillé pour avoir un arrêt pendant 2 jours la fois d'après et lui demandé à se qu'il sert moins les fils pour la deuxième extraction.
Il a moins serré mais a cousu une partie de ma joue avec la gencive, lorsque je lui ai fait remarqué il a dit ""la joue et très proche de la gencive"". Il est médecin, il est inadmissible qu'il ne réussisse pas à distinguer la joue de la gencive !
Ne recommande pas !!"
KARAM ELIAS,5 stars,,0,J’ai eu 2 extractions de dent de sagesse et ça c’est très bien passé les deux fois. Le docteur Karam et son assistante ont été attentionnés et de très bons conseils!
KARAM ELIAS,5 stars,,0,"Retirer une dent de sagesse sans penne, retour très positif. Personnellement accueillant. 1semain après pour retirer les fils, RAS.
Tip top"
KARAM ELIAS,5 stars,,0,Docteur très accueillant et professionnel
KARAM ELIAS,1 star,,0,"Traitement inadmissible, manque de respect"
KARAM ELIAS,5 stars,,0,
KARAM ELIAS,5 stars,,0,
GROFF CHRISTIAN,5 stars,,0,notre dentiste depuis 2 ans. Très bons soins tout en douceur.
GROFF CHRISTIAN,5 stars,,0,"J'habite maintenant loin de ce cher praticien, et il me manque !"
GROFF CHRISTIAN,5 stars,,0,"Dentiste très chaleureux, à l'écoute et efficace!"
GROFF CHRISTIAN,5 stars,,0,
GROFF CHRISTIAN,5 stars,,0,
GROFF CHRISTIAN,5 stars,,0,
GONZALEZ GOELLE CLAIRE,5 stars,,0,"Très rassurante, douce, à l'écoute et du coup j'ai un peu moins peur.
Une dentiste au top."
GONZALEZ GOELLE CLAIRE,5 stars,,0,Très bonne dentiste elle suit toute notre famille ma petite de 5 ans n’a aucun crainte ou peur en y allant elle est même contente. Très rassurante et douce
GONZALEZ GOELLE CLAIRE,5 stars,,0,"Très bonne dentiste. Elle a pu me réconcilier avec cette branche d'activité. Eh oui ... une phobie en moins. Elle explique les raisons de tel ou tel traitement. Etant enceinte de mon deuxième enfant, il a fallu ôter la dernière dent de sagesse car il y avait un rique de complication.
La pose de couronne s'est très bien déroulée et les anesthésies sont légères car les effets s'estompent rapidement.
Praticien à recommander."
GONZALEZ GOELLE CLAIRE,5 stars,,0,"After years of going from dentist to dentist, Dr. Gonzalez has been following me for 3 years.
I wouldn't change my dentist for anything, she listens and is very reassuring without forgetting her kindness."
GONZALEZ GOELLE CLAIRE,5 stars,,0,"Travail de grande qualité, très ponctuel sur les horaires 👍 …"
GONZALEZ GOELLE CLAIRE,5 stars,,0,Professionnelle et délicate. Praticienne exceptionnelle
GONZALEZ GOELLE CLAIRE,4 stars,,0,"Sympathique, souriante et rapide et efficace."
GONZALEZ GOELLE CLAIRE,5 stars,,0,"Très agréable, vraie pro!"
GONZALEZ GOELLE CLAIRE,5 stars,,0,Très bon!
GONZALEZ GOELLE CLAIRE,5 stars,,0,excellente dentiste !!!
GONZALEZ GOELLE CLAIRE,5 stars,,0,
GONZALEZ GOELLE CLAIRE,5 stars,,0,
GONZALEZ GOELLE CLAIRE,5 stars,,0,
GONZALEZ GOELLE CLAIRE,5 stars,,0,
GONZALEZ GOELLE CLAIRE,5 stars,,0,
MARCHI ANGELA,5 stars,,0,"Merci au docteur LATSAGUE qui a rappelé ma fille et il a eu la gentillesse de lui envoyer une ordonnance alors qu’elle n’était pas patiente chez lui. Dentiste toujours disponible, avec beaucoup de délicatesse lors des soins. Il vous explique chaque intervention et il sait vous rassurer. Si vous n’aimez pas aller chez le dentiste vous allez changer d’avis. Il suffit d’aller chez un professionnel."
MARCHI ANGELA,5 stars,,0,"Je recommande, Dentiste Marchi vraiment professionnelle et à l’écoute.
Petit plus également pour les locaux décorés qui fait plus chaleureux qu’un cabinet classique!"
MARCHI ANGELA,5 stars,,0,"Après avoir téléphoné à plusieurs dentistes qui ont refusé de me prendre en charge malgré l’intensité et la durée de mes douleurs dentaires (depuis plusieurs jours je ne dormais plus) sous le prétexte solennelle qu’il n’y avait plus de place, j’ai téléphoné au cabinet du Docteur Marchi qui  a accepté de me recevoir le jour même en urgence. Salle d’attente très agréable, la déco et le parfum d’ambiance apporte un côté apaisant et relaxant. On se sent à l’aise tout de suite. On se rend compte que ce n’est pas un cabinet médical comme les autres où tout est aseptisé et sans cœur. Il se démarque par son côté extraordinaire et unique. L’ Accueil y est chaleureux, le docteur Marchi est à l’écoute du patient, elle est délicate dans ses gestes et ses paroles. Par ses explications, j’ai tout de suite cerné le problème de l’origine de mes maux de dents.
Un parfait professionnalisme que je tiens à mettre en exergue car le coté humain est pris en compte. Ça fait plaisir à voir, à écouter et à ressentir. Merci pour votre bienveillance."
MARCHI ANGELA,5 stars,,0,"Ça fait quelques années qu'on est avec docteur marchi, elle me connait comme je suis 🤣, excellent dentiste qui a de la patience et qu'il fait bien son job. …"
MARCHI ANGELA,5 stars,,0,"Sympa et gentil, avec les patients. Propreté très très propre.
Déco super bien Tintin. 💯 …"
MARCHI ANGELA,5 stars,,0,"Excellent dentiste
Je le recommande vivement
Un cabinet superbe"
MARCHI ANGELA,5 stars,,0,Mon dentiste depuis + de 20 ans. Rien a redire
MARCHI ANGELA,5 stars,,0,
MARCHI ANGELA,1 star,,0,
MARCHI ANGELA,5 stars,,0,
NUBER DORGLER AURELIE,5 stars,,0,"Super dentiste, moi qui avait une peur bleue du dentiste, docteur Nuber a été très douce, m’a expliqué chaque étape et m’a rassurée. Je vous la recommande vivement surtout si comme moi vous n’êtes pas à l’aise chez le dentiste."
NUBER DORGLER AURELIE,5 stars,,0,Super dentiste. Le système de réservation est cependant un peu compliqué et demanderait à être amélioré je pense.
NUBER DORGLER AURELIE,4 stars,,0,"Médecin à votre écoute. Réel professionnalisme reconnu. Très sensible des dents, ce praticien exerce avec une extrême douceur. Travail effectué plus que satisfaisant."
NUBER DORGLER AURELIE,5 stars,,0,"Je confirme le premier avis, elle est extra. Très douce, elle explique tous ses gestes, et fait en sorte de préserver vos dents. Elle va jusqu'au bout des soins : je suis venue pour une urgence (dent cassée), elle me l'a réparée, puis également une carie et le détartrage.
Je pense que ça doit aussi très bien fonctionner avec les enfants (il y a aussi des BD dans la salle d'attente).
Les tarifs sont très raisonnables."
NUBER DORGLER AURELIE,5 stars,,0,A l’écoute . Chaque geste est expliqué en amont. Gestion de la douleur et des problématiques . Très Ponctuelle et très douce . Je recommande grandement.
NUBER DORGLER AURELIE,5 stars,,0,"Même avis très positif : la docteur NUBER DORGLER prend le temps de vous écouter, intervient avec douceur, explique bien ce qu'elle va faire et demande que vous l’arrêtiez au premier souci."
NUBER DORGLER AURELIE,5 stars,,0,"Super dentiste !! Très gentille et très accueillante, est très consciencieuse dans son travail et en plus a le sens de l'humour !! Je recommande vivement !"
NUBER DORGLER AURELIE,5 stars,,0,"C'est une dentiste fantastique. Elle est douce, attentive à notre bien-être, et travaille efficacement. Je recommande les yeux fermés"
NUBER DORGLER AURELIE,5 stars,,0,"Aller chez le dentiste avec plaisir,le Dr Nubler est très professionnelle, travaille avec douceur et est de bons conseils.
Merci pour tout."
NUBER DORGLER AURELIE,5 stars,,0,"Super dentiste autant pour les adultes que les jeunes enfants ! 😀
Très accueillante, ponctuelle, douce.
Vanessa & Lia …"
NUBER DORGLER AURELIE,5 stars,,0,Je recommande cette dentiste un amour et vraiment a l'écoute de ces patient elle est juste formidable
NUBER DORGLER AURELIE,5 stars,,0,"Très bon accueil, soins agréables, pas de douleur.  Je recommande !"
NUBER DORGLER AURELIE,5 stars,,0,"Dentiste au top. A l'écoute, sympa et très pro. Je recommande."
NUBER DORGLER AURELIE,5 stars,,0,Le Docteur Dorgler est très pro et attentionnée. Rdv rapide.Je recommande.
NUBER DORGLER AURELIE,5 stars,,0,Très professionnelle et douce avec petits et grands. Je recommande
NUBER DORGLER AURELIE,5 stars,,0,elle est juste extra 😊 ma fille adore de u aller chez elle ! …
NUBER DORGLER AURELIE,1 star,,0,"Injoignable!!!! Et ce pendant ses horaires de consultation.
Très déçue"
NUBER DORGLER AURELIE,5 stars,,0,Très gentille et très efficace
NUBER DORGLER AURELIE,5 stars,,0,
NUBER DORGLER AURELIE,5 stars,,0,
NUBER DORGLER AURELIE,5 stars,,0,
NUBER DORGLER AURELIE,5 stars,,0,
NUBER DORGLER AURELIE,5 stars,,0,
KOENIG STIRNWEISS VERONIQUE,5 stars,,0,Dentiste au top du top toujours agréable et hyper patiente ainsi que son assistante rien à redire à part mille merci de m'avoir rendu mon sourire 😁 …
KOENIG STIRNWEISS VERONIQUE,5 stars,,0,"Après bien des années à avoir abhorré les ""Dentistes"", mais il faut bien y aller afin de pouvoir continuer à sourire à la vie,  je tombe sur le Docteur Mathilde HAGELSTEIN façon de parler qui, je me dois de l'avouer, et grâce à la gentillesse de son assistante TANIA, m'ont fait changer complètement d'avis : c'est maintenant
pour moi devenu ""presque"" un PLAISIR que de me rendre à mes rendez-vous ! J'ai mis des ""guillemets"" exprès afin que le Docteur continue à me traiter avec la même douceur et attention qu'au précédent car, comme un poussin qui vient de naître, je suis fragile...;-)"
KOENIG STIRNWEISS VERONIQUE,1 star,,0,"Très mauvais service, j’ai appeler pour prendre un rdv et la dame n’a pas voulu me donner de rdv sachant que je lui ai dit que je venais pour la première fois alors que j’ai dit que j’étais prêt à attendre le temps qu’il faut pour être pris ! La secrétaire ne m’a même pas laissé parler, a éviter…."
KOENIG STIRNWEISS VERONIQUE,5 stars,,0,"Dentiste de famille depuis longue date. Même si on aime pas le dentiste, elle vous fait changer d'avis"
KOENIG STIRNWEISS VERONIQUE,5 stars,,0,"Praticien très à l'écoute des patients, rassurante et très pro, meilleur dentiste que j'ai connu en 50 ans. Ambiance chaleureuse et détendu. Je recommande vivement"
KOENIG STIRNWEISS VERONIQUE,5 stars,,0,Superbe dentiste et tous le personnel depuis des années changer rien 👍😉 …
KOENIG STIRNWEISS VERONIQUE,1 star,,0,Cette dentiste m a arraché une molaire sans me prévenir  je ne sais plus quoi faire faite attention
KOENIG STIRNWEISS VERONIQUE,5 stars,,0,"Dr Huber, très professionnelle et ponctuelle. Son assistante dentaire très accueillante et toujours de bonne humeur."
KOENIG STIRNWEISS VERONIQUE,1 star,,0,Secrétaire odieuse rater 1 rdv et elle ne m'a plis repris et m'a laisser avec la moitié des dents pas soigner
KOENIG STIRNWEISS VERONIQUE,5 stars,,0,La meilleure dentiste que je connaisse.
KOENIG STIRNWEISS VERONIQUE,5 stars,,0,Très bon dentiste
RIETSCH CLAUDE,4 stars,,0,"Bonne prise en charge, je recommande :)"
RIETSCH CLAUDE,5 stars,,0,
RIETSCH CLAUDE,5 stars,,0,
RIETSCH CLAUDE,5 stars,,0,
RIETSCH CLAUDE,5 stars,,0,
RIETSCH CLAUDE,5 stars,,0,
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,1,"Une superbe dentiste ! Il y a des années que je vais chez elle, le travail est toujours impeccablement bien fait, elle est très agréable, très à l’écoute, elle explique bien tout ce qu’elle fait.  Vraiment une très très bonne dentiste que je recommande à 100%."
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,1,"Conscience professionnelle exceptionnelle,  compétences,  douceur, disponibilité,  bref une dentiste remarquable ! Merci pour tout"
BECQUEY SCHNEIDER EMMANUELLE,1 star,,0,"Une étoile parce qu'on est obligé mais sinon 0. Non professionnelle, façon de parler très désagréable, prend de haut parlé d'une manière arrogante. 0 organisation n'est pas à l’écoute, toute ma famille est patiente là-bas à bannir."
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,0,"Les enfants et mon mari et moi allons la voir depuis 2020, et c'est toujours génial. Tact, écoute et professionnel. Merci beaucoup"
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,0,"S'est montrée disposée, même après mauvaise expérience chez des collègues.
Bonne professionnelle,, arrangeante quant aux rendez-vous et rien à signaler, mis à part une remarque.
Je recommande."
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,0,"Excellent dentiste, gentille, rassurante elle explique ce qu'elle fait. Très pro. Je recommande fortement."
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,0,Bonjour très bien comme dentiste je vous le conseille
BECQUEY SCHNEIDER EMMANUELLE,4 stars,,0,Dentiste à l'écoute et minutieuse je recommande mais malheureusement n'a que très peu de plage horaire.
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,0,Très professionnel et surtout très gentille avec les enfants.
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,0,Dentiste au top !
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,0,
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,0,
BECQUEY SCHNEIDER EMMANUELLE,2 stars,,0,
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,0,
BECQUEY SCHNEIDER EMMANUELLE,5 stars,,0,
CORNU JEAN MICHEL,5 stars,,0,"Patiente avec toute la famille depuis 20 ans. Les enfants pendant leurs études se sont déplacés à Colmar car ce dentiste est top. Récemment recommandé et la dame m'a confirmé mon bon avis sur ce dentiste.
Cabinet épuré et bien organisé.  L'heure du rendez-vous est respectée à la minute."
CORNU JEAN MICHEL,5 stars,,0,"Ponctuel,
Très bon dentiste
Dommage que la secrétaire n'as pas d'aide, d'ailleurs très aimable, et gentille 😊😊😊 …"
CORNU JEAN MICHEL,1 star,,0,"J'y était pour arracher une dents carier es quesqu il a fait il a tordu une toute blanche car il essayé d enlever la mauvaise. Je recommande pas du tout, il s enerve encore contre vous quand vous lui dite qu il ne faut pas la bonne dents..."
CORNU JEAN MICHEL,1 star,,0,"Vraiment déçu, client depuis un certain nombre d'années, ça fait plus d'un mois que jai mal à une dent et malgré 2 tentatives pour les convaincre de me soigner ils en ont rien à faire . Pas professionnel et antipathique."
CORNU JEAN MICHEL,4 stars,,0,"J'ai été très bien soigné, il a une main très douce il explique ce qu,il fait et il évite toute souffrance. Je le recommande moi qui ais une peur bleu de la douleur."
CORNU JEAN MICHEL,1 star,,0,Si vous avez un handicap c'est pas la peine
CORNU JEAN MICHEL,1 star,,0,Très antipathique et pas cordiale du tout
CORNU JEAN MICHEL,5 stars,,0,
CORNU JEAN MICHEL,4 stars,,0,
